Category_ID,Visitors,Reg Customers,Purchasing Customers,Regd Purchasing Customers,Repeat customers,Sales,Valid Transactions,Packet Size
2,656,291,0,0,0,0,0,0
2,1351,1055,805,580,232,433169,828,523.1509662
2,1063,824,645,619,279,378898,828,457.6062802
2,1261,999,754,558,312,648270,1421,456.2068966
2,1205,888,635,565,277,637318,1133,562.5048544
2,1166,818,578,520,244,168805,590,286.1101695
2,869,483,329,319,188,270406,508,532.2952756
2,447,191,0,0,0,0,0,0
2,1006,770,564,400,180,159182,632,251.8702532
2,1060,708,589,507,218,347410,880,394.7840909
2,1024,763,646,614,362,199465,770,259.0454545
2,861,599,477,358,136,214396,674,318.0949555
2,990,599,435,396,194,372176,810,459.4765432
2,778,423,318,277,89,191882,380,504.9526316
2,508,181,0,0,0,0,0,0
2,1216,928,735,706,423,706697,1279,552.5387021
2,1212,837,663,504,186,477939,1263,378.415677
2,1387,987,762,617,284,769811,1440,534.5909722
2,1158,795,556,434,243,599280,1073,558.5088537
2,1055,686,547,438,206,417663,756,552.4642857
2,808,425,306,230,87,264611,460,575.2413043
2,501,198,0,0,0,0,0,0
2,820,611,501,481,178,312312,838,372.6873508
2,865,665,510,479,278,325416,772,421.5233161
2,1170,812,694,514,190,355880,955,372.6492147
2,972,652,504,408,196,316791,974,325.2474333
2,941,652,443,323,123,297389,844,352.3566351
2,714,470,354,336,175,316100,593,533.0522766
2,482,213,0,0,0,0,0,0
2,1359,1041,750,735,382,368186,927,397.180151
2,1383,1012,839,705,374,456894,1393,327.9928212
2,1168,796,695,612,214,656670,963,681.9003115
2,1029,741,630,548,274,382755,853,448.7162954
2,811,569,389,335,147,250077,496,504.1875
2,1017,667,377,336,178,309816,722,429.1080332
2,507,286,0,0,0,0,0,0
2,1088,871,748,703,288,665456,1311,507.5942029
2,1055,797,646,491,221,185856,1134,163.8941799
2,1244,951,736,684,205,618948,919,673.5016322
2,1272,883,614,430,241,227169,994,228.5402414
2,869,647,529,455,164,348397,670,519.9955224
2,915,558,322,316,180,197263,462,426.9761905
2,497,259,0,0,0,0,0,0
2,955,741,569,523,246,442077,650,680.1184615
2,949,666,516,464,274,410146,735,558.0217687
2,1235,910,670,556,222,425880,913,466.4622125
2,877,645,522,454,168,390208,699,558.2374821
2,1150,751,501,391,223,346680,994,348.7726358
2,967,567,330,248,139,292656,457,640.3851204
2,550,203,0,0,0,0,0,0
2,1274,906,684,677,366,457539,1066,429.2110694
2,1179,874,593,480,211,554346,837,662.3010753
2,1145,815,600,486,214,631320,677,932.5258493
2,1032,770,628,477,258,464049,912,508.8256579
2,1130,833,578,491,231,193648,964,200.879668
2,890,572,331,245,100,241490,425,568.2117647
2,494,222,0,0,0,0,0,0
2,979,694,573,430,198,468264,959,488.2836288
2,1136,794,523,513,179,119319,688,173.4287791
2,1356,967,668,481,168,493614,671,735.6393443
2,1136,927,653,522,246,248124,956,259.5439331
2,590,254,0,0,0,0,0,0
2,886,562,448,426,192,294145,541,543.7060998
2,497,149,0,0,0,0,0,0
2,1260,967,783,767,276,807743,1510,534.9291391
2,1268,874,724,550,215,287615,1434,200.5683403
2,1239,934,797,669,214,792762,998,794.3507014
2,1122,807,630,573,224,523481,686,763.0918367
2,1167,826,590,525,273,174240,650,268.0615385
2,708,499,368,335,104,281435,528,533.0208333
2,454,179,0,0,0,0,0,0
2,1119,919,690,690,235,635877,703,904.5192034
2,1063,709,601,511,271,661167,1035,638.8086957
2,1431,1054,776,636,318,743162,1240,599.3241935
2,1088,809,624,518,218,445801,636,700.9449686
2,933,704,560,560,202,404985,972,416.6512346
2,1019,621,373,295,97,300879,568,529.7165493
2,455,208,0,0,0,0,0,0
2,971,734,552,386,166,278519,908,306.7389868
2,823,611,411,382,122,249696,461,541.6399132
2,1281,885,674,539,243,239277,1315,181.9596958
2,1164,781,535,401,173,258039,854,302.1533958
2,1069,768,472,363,160,143208,622,230.2379421
2,804,479,367,290,154,129570,724,178.9640884
2,544,194,0,0,0,0,0,0
2,1133,883,696,487,292,478584,949,504.3034773
2,1241,918,632,588,282,299506,780,383.9820513
2,1268,940,828,629,252,811916,889,913.2913386
2,1078,820,644,631,347,324307,719,451.0528512
2,1202,876,608,572,314,303100,817,370.9914321
2,729,488,372,339,159,390336,498,783.8072289
2,455,249,0,0,0,0,0,0
2,1281,1062,783,760,319,902096,1183,762.5494505
2,1256,967,751,586,228,275904,1225,225.2277551
2,1338,1068,769,646,329,775899,1051,738.2483349
2,1209,848,670,556,272,306406,954,321.1802935
2,1205,940,676,473,156,759815,1056,719.5217803
2,837,490,386,382,187,317626,742,428.0673854
2,497,203,0,0,0,0,0,0
2,1151,870,616,604,302,443532,907,489.0099228
2,1119,755,596,489,181,263200,984,267.4796748
2,1184,968,717,552,215,408100,1187,343.8079191
2,1006,763,539,377,226,379578,581,653.3184165
2,1051,681,497,487,287,312897,599,522.3656093
2,819,536,350,301,169,145125,544,266.7738971
2,586,198,0,0,0,0,0,0
2,1419,1183,909,754,370,1010643,1438,702.8115438
2,1258,1027,866,641,314,550942,1414,389.6336634
2,1570,1188,909,909,309,824120,1536,536.5364583
2,1296,1031,777,707,247,738647,1319,560.0053071
2,1275,969,718,711,320,295386,1405,210.2391459
2,1043,727,495,406,187,186673,597,312.6850921
2,607,276,0,0,0,0,0,0
2,1486,1092,924,924,314,686052,939,730.6198083
2,1272,954,816,588,300,665016,1365,487.1912088
2,804,466,274,230,101,73110,390,187.4615385
2,390,143,0,0,0,0,0,0
2,375,169,0,0,0,0,0,0
2,878,570,457,375,184,165228,759,217.6916996
2,425,113,0,0,0,0,0,0
2,1197,833,662,477,167,383936,1305,294.2038314
2,1097,850,632,468,164,396936,764,519.5497382
2,682,409,252,212,80,122526,468,261.8076923
3,561,241,0,0,0,0,0,0
3,1119,816,690,490,157,376398,827,455.1366385
3,1229,936,766,689,345,654816,1315,497.9589354
3,996,683,537,419,130,562513,827,680.185006
3,441,210,0,0,0,0,0,0
3,1469,1207,946,946,397,951384,1372,693.4285714
3,1535,1156,990,693,319,785050,1188,660.8164983
3,1325,1028,794,675,331,362648,1370,264.7065693
3,1243,992,743,684,280,686857,1284,534.9353583
3,1393,1039,902,731,278,517552,1412,366.5382436
3,950,606,482,337,199,496861,815,609.6453988
3,478,220,0,0,0,0,0,0
3,1193,856,682,621,192,569100,853,667.1746776
3,1246,870,648,531,218,192426,919,209.3862894
3,1135,852,665,545,240,485322,842,576.391924
3,1254,947,681,518,254,620425,809,766.9035847
3,989,766,660,508,285,189255,715,264.6923077
3,928,639,449,386,139,410504,840,488.6952381
3,422,166,0,0,0,0,0,0
3,1350,1115,943,783,470,645813,1144,564.5218531
3,1344,1023,850,612,306,600990,1077,558.0222841
3,1551,1205,1006,915,375,915990,1748,524.0217391
3,1387,1050,799,591,195,424278,1221,347.4840295
3,1344,979,748,643,251,649233,884,734.4264706
3,878,664,440,409,131,181048,595,304.2823529
3,516,229,0,0,0,0,0,0
3,1046,738,633,589,300,414180,872,474.9770642
3,1120,882,630,611,312,346752,1215,285.3925926
3,1236,869,628,440,141,513135,1112,461.4523381
3,1042,801,658,612,281,589747,937,629.3991462
3,1188,969,812,674,276,947349,1074,882.075419
3,1075,748,499,449,171,452088,775,583.3393548
3,452,113,0,0,0,0,0,0
3,1606,1208,1030,1009,444,676077,1698,398.1607774
3,1337,1105,914,749,255,726048,1084,669.7859779
3,1223,997,834,667,240,950508,1275,745.4964706
3,1340,985,828,803,249,459360,1247,368.372093
3,1279,1053,767,598,299,539850,1173,460.230179
3,958,620,457,393,220,235926,834,282.8848921
3,398,141,0,0,0,0,0,0
3,1388,991,737,634,235,172672,1008,171.3015873
3,1174,944,662,569,222,502331,786,639.0979644
3,1151,895,710,646,252,300775,1225,245.5306122
3,1223,941,684,554,310,297656,1188,250.5521886
3,1150,914,753,580,313,683430,1285,531.8521401
3,777,544,415,382,118,439988,471,934.1571125
3,591,253,0,0,0,0,0,0
3,1398,1146,989,969,291,340680,1461,233.1827515
3,1325,990,843,835,300,888492,880,1009.65
3,1357,975,812,763,443,701416,1446,485.0733057
3,1302,1034,766,536,252,571032,1065,536.1802817
3,1220,916,799,679,231,225330,1056,213.3806818
3,967,596,475,437,175,453102,914,495.7352298
3,631,273,0,0,0,0,0,0
3,1246,874,672,578,208,205640,793,259.3190416
3,1210,923,680,592,201,194320,967,200.9513961
3,1115,746,640,493,168,439680,1030,426.8737864
3,1191,937,684,684,349,202312,962,210.3035343
3,1320,1062,786,715,343,781080,1425,548.1263158
3,851,650,539,447,251,537852,751,716.1810919
3,438,196,0,0,0,0,0,0
3,1616,1274,1032,753,241,1253283,1935,647.6914729
3,1286,1050,901,820,484,1085280,1100,986.6181818
3,1490,1095,878,825,421,292611,1348,217.0704748
3,1284,971,835,785,330,944240,1295,729.1428571
3,1412,1129,861,861,439,931952,1269,734.3987392
3,955,704,426,298,98,296409,663,447.0723982
3,464,196,0,0,0,0,0,0
3,1192,970,703,633,196,197120,1330,148.2105263
3,1117,816,684,534,320,184008,1115,165.0295964
3,1031,779,649,571,188,391129,1082,361.487061
3,1167,939,719,518,171,250818,1320,190.0136364
3,1104,879,705,656,302,587030,1133,518.1200353
3,1077,697,448,327,180,459540,888,517.5
3,343,109,0,0,0,0,0,0
3,1363,1042,908,808,283,338698,1430,236.8517483
3,1336,1114,867,806,274,1027254,1600,642.03375
3,1313,1068,843,683,348,563939,1506,374.4614874
3,1365,981,796,732,264,524690,1549,338.7282117
3,1271,896,711,711,427,223245,880,253.6875
3,1119,722,470,334,140,425733,666,639.2387387
3,539,146,0,0,0,0,0,0
3,1177,872,696,578,335,503808,1115,451.8457399
3,1180,898,692,609,225,348869,1131,308.4606543
3,1183,871,634,507,178,366218,1168,313.5428082
3,1099,878,635,540,324,462117,1197,386.0626566
3,1341,1009,737,663,232,421192,1358,310.1561119
3,978,678,466,336,104,205800,468,439.7435897
3,602,297,0,0,0,0,0,0
3,1558,1302,1161,1010,485,407640,2275,179.1824176
3,1254,1035,804,748,262,462400,1215,380.5761317
3,1270,1025,791,649,324,688252,1368,503.1081871
3,1229,1003,838,645,245,859855,1630,527.5184049
3,1388,989,827,827,471,846944,1254,675.3939394
3,954,622,434,308,163,140544,526,267.1939163
3,555,186,0,0,0,0,0,0
3,1136,826,671,537,215,291897,712,409.9676966
3,1053,848,628,540,286,360042,1007,357.5392254
3,974,758,655,629,314,495788,954,519.6939203
3,1238,870,700,700,392,630813,864,730.1076389
3,1258,916,696,599,281,450337,724,622.0124309
3,875,659,430,335,104,409860,817,501.6646267
3,476,113,0,0,0,0,0,0
3,1581,1196,930,884,318,666798,1451,459.5437629
3,1521,1232,951,884,283,701470,1869,375.3183521
3,1408,1094,954,696,397,1033521,1053,981.5014245
3,1520,1244,946,823,477,490231,1680,291.8041667
3,616,294,0,0,0,0,0,0
3,1291,894,690,690,304,295494,1022,289.1330724
3,574,221,0,0,0,0,0,0
3,414,207,0,0,0,0,0,0
3,1307,1020,782,602,289,203676,1115,182.6690583
3,1293,952,684,506,162,389270,915,425.431694
3,1105,820,684,499,205,215560,879,245.2332196
3,1061,788,673,511,235,492654,1021,482.5210578
3,1029,683,443,403,125,304668,669,455.4080717
3,539,161,0,0,0,0,0,0
3,1538,1231,934,915,449,655500,1539,425.9259259
3,1327,1062,874,673,377,490390,1366,358.9970717
3,1490,1215,1015,995,298,733740,1067,687.6663543
3,456,165,0,0,0,0,0,0
3,1538,1257,1066,821,271,1121388,1309,856.6753247
3,1198,824,557,557,173,534600,674,793.1750742
3,607,269,0,0,0,0,0,0
3,1453,1195,926,750,435,457023,1296,352.6412037
3,1358,1120,891,624,237,562275,1173,479.3478261
3,1417,1105,855,812,268,472360,1147,411.8221447
3,1361,1004,796,629,371,473344,1559,303.6202694
3,1449,1054,802,706,296,457439,1193,383.4358759
3,1366,986,720,526,168,668952,1281,522.2107728
3,420,156,0,0,0,0,0,0
3,1088,746,594,487,219,344993,911,378.6970362
3,1260,994,720,590,177,740880,1360,544.7647059
3,1035,792,668,488,268,329088,755,435.8781457
3,1117,851,672,598,341,321780,831,387.2202166
3,1215,897,711,640,282,614608,949,647.6375132
3,916,606,444,413,198,153340,619,247.7221325
3,436,109,0,0,0,0,0,0
3,1537,1141,902,830,407,549671,917,599.4231189
3,1332,1000,869,617,191,258324,1182,218.5482234
3,1224,967,769,738,281,721039,778,926.785347
3,1118,882,753,572,223,455334,967,470.8728025
3,1057,813,710,497,253,304474,799,381.068836
3,871,637,470,465,163,487140,731,666.4021888
3,681,295,0,0,0,0,0,0
3,1355,981,702,491,270,551258,1340,411.3865672
3,1116,860,587,493,182,176738,790,223.7189873
3,1196,851,619,433,260,241325,672,359.1145833
3,425,113,0,0,0,0,0,0
3,1550,1251,965,733,264,944610,1424,663.3497191
3,1080,695,514,457,178,439425,890,493.7359551
3,430,223,0,0,0,0,0,0
3,1543,1215,1011,1001,530,392832,1544,254.4248705
3,1461,1196,919,689,255,288420,1349,213.8028169
3,1287,1006,812,731,358,644744,1009,638.9930624
3,1362,1002,817,792,325,601350,1224,491.2990196
3,1446,1116,818,712,356,737380,864,853.4490741
3,1000,749,571,497,288,186314,1042,178.8042226
3,437,168,0,0,0,0,0,0
3,524,265,0,0,0,0,0,0
3,1106,876,731,556,272,355691,764,465.5641361
3,1201,820,684,506,243,374661,1143,327.7874016
3,1249,1023,782,743,223,799124,829,963.9613993
3,1146,830,727,545,251,456696,1116,409.2258065
3,954,652,475,366,110,438149,479,914.7160752
3,628,240,0,0,0,0,0,0
3,1475,1125,920,708,298,844518,1010,836.1564356
3,1531,1246,977,713,357,481703,1747,275.7315398
3,1380,1105,879,730,219,433246,1116,388.2132616
3,654,268,0,0,0,0,0,0
3,1511,1233,962,847,339,360824,1685,214.1388724
3,854,584,469,408,171,239856,708,338.779661
3,382,135,0,0,0,0,0,0
3,1197,845,683,560,297,217644,1009,215.7026759
3,983,765,660,521,209,475915,1295,367.5019305
3,1111,900,705,656,295,539328,1286,419.3841369
3,998,782,662,510,275,576600,1040,554.4230769
3,1202,850,623,442,212,397474,1044,380.7222222
3,1133,862,635,451,271,690438,1070,645.2691589
3,429,140,0,0,0,0,0,0
3,1732,1402,1193,1157,636,1270809,1652,769.2548426
3,1449,1155,866,805,459,745197,889,838.2418448
3,1214,975,874,822,477,769494,1199,641.7798165
3,1393,1033,920,911,346,906066,1731,523.4350087
3,1380,1040,812,650,370,675065,1291,522.9008521
3,1076,829,529,439,202,485826,571,850.8336252
3,350,148,0,0,0,0,0,0
3,1303,966,784,784,314,578256,1516,381.4353562
3,1250,908,609,487,190,423276,1050,403.12
3,1098,818,571,520,156,330396,976,338.5204918
3,1199,937,704,556,261,763914,917,833.0577972
3,1159,938,715,536,177,579690,763,759.750983
3,990,626,435,426,226,274566,484,567.285124
3,518,282,0,0,0,0,0,0
3,1274,979,831,806,242,893622,993,899.9214502
3,1368,1118,864,734,264,411885,1007,409.0218471
3,1247,970,833,725,254,514304,1560,329.6820513
3,1200,934,808,760,334,669290,1094,611.7824497
3,1288,895,704,514,272,499574,893,559.4333707
3,749,499,394,276,91,201562,707,285.0947666
3,469,132,0,0,0,0,0,0
3,1086,787,652,554,238,247128,1026,240.8654971
3,1141,812,675,527,274,683103,1213,563.15169
3,1202,907,643,598,275,527535,748,705.2606952
3,1095,847,603,555,211,421398,869,484.9228999
3,997,763,562,545,311,365064,673,542.4427935
3,784,573,449,409,159,363616,858,423.7948718
3,511,138,0,0,0,0,0,0
3,1362,1084,787,622,298,675906,1452,465.5
3,1353,953,740,651,221,839664,1358,618.3092784
3,1397,1073,809,623,330,293965,1219,241.1525841
3,1304,1095,877,754,264,426768,1148,371.7491289
3,1362,963,787,551,198,663012,906,731.8013245
3,922,596,466,359,118,253577,757,334.9762219
3,475,156,0,0,0,0,0,0
3,1272,1026,891,873,279,1032270,1480,697.4797297
3,1352,1036,868,755,430,400844,921,435.2269273
3,1457,1082,798,766,375,899880,1261,713.6241079
3,1323,993,827,595,250,352440,1480,238.1351351
3,1304,984,760,669,207,317861,813,390.9729397
3,810,528,408,343,130,328755,444,740.4391892
3,478,103,0,0,0,0,0,0
3,1333,1044,757,666,280,336270,1414,237.81471
3,1170,889,696,585,193,282412,777,363.4646075
3,1263,919,753,595,268,671661,1032,650.8343023
3,1129,831,702,583,344,323076,1060,304.7886792
3,1363,977,677,508,294,618720,1191,519.4962217
3,966,634,404,299,164,144720,491,294.7454175
3,506,299,0,0,0,0,0,0
3,1344,1056,888,764,305,814704,1655,492.2682779
3,1392,1086,884,734,227,672904,997,674.9287864
3,1369,1006,839,789,426,298779,1012,295.236166
3,1153,899,768,760,403,727965,1210,601.6239669
3,1185,941,752,587,317,257790,927,278.0906149
3,1009,669,457,320,106,299538,807,371.1747212
3,495,250,0,0,0,0,0,0
3,1311,995,703,605,224,404475,1278,316.4906103
3,1214,963,690,490,157,345626,949,364.2002107
3,1196,870,658,612,263,369015,1149,321.1618799
3,1182,956,714,543,195,463420,949,488.3245522
3,1330,1028,750,570,296,812902,1148,708.1027875
3,991,743,475,342,120,185846,576,322.6493056
3,483,247,0,0,0,0,0,0
3,1356,1097,962,837,293,715493,1076,664.9563197
3,1460,1133,863,690,394,413494,1566,264.0446999
3,1467,1094,843,717,337,389655,1184,329.1005068
3,1124,924,796,573,206,375291,888,422.625
3,1258,934,686,528,296,380712,946,402.4439746
3,864,633,439,435,200,128232,708,181.1186441
3,484,129,0,0,0,0,0,0
3,1203,900,714,714,407,327294,738,443.4878049
3,1308,984,732,644,193,328790,1288,255.2717391
3,1224,869,659,501,165,568040,1055,538.4265403
3,1167,830,724,507,182,431120,1208,356.8874172
3,1331,985,705,627,358,317240,1288,246.3043478
3,988,651,439,378,193,358752,655,547.7129771
3,509,188,0,0,0,0,0,0
3,1379,1099,977,791,443,858330,1652,519.5702179
3,1423,1081,879,791,403,542241,951,570.1798107
3,1286,930,795,660,290,948012,1169,810.9597947
3,1242,983,775,752,361,657981,818,804.3777506
3,1381,1087,803,795,445,618320,1047,590.5635148
3,752,502,398,398,219,128664,689,186.7402032
3,543,210,0,0,0,0,0,0
3,1150,853,583,501,286,475116,1114,426.4955117
3,1263,880,696,515,232,381976,724,527.5911602
3,979,749,636,490,294,295680,1113,265.6603774
3,1086,863,628,546,175,219600,649,338.366718
3,1139,834,658,586,264,451329,1113,405.5067385
3,838,630,431,388,178,442290,718,616.0027855
3,346,125,0,0,0,0,0,0
3,1549,1231,960,730,416,754950,977,772.7226203
3,1702,1351,1084,954,286,907240,1425,636.6596491
3,1297,1011,851,655,203,949734,1194,795.4221106
3,1356,1110,937,890,383,505335,1703,296.7322372
3,463,212,0,0,0,0,0,0
3,1040,786,622,578,174,314360,926,339.4816415
3,664,299,0,0,0,0,0,0
3,1368,1116,982,687,213,1239966,1670,742.4946108
3,1095,849,742,601,240,631318,863,731.5388181
3,1367,1116,842,657,230,703176,1109,634.0631199
3,1397,1014,759,721,245,655746,831,789.1046931
3,1305,931,802,778,405,871416,1447,602.2225294
3,955,705,420,357,118,273578,631,433.562599
3,543,165,0,0,0,0,0,0
3,1117,837,673,505,257,342380,693,494.0548341
3,1258,950,694,694,382,306840,740,414.6486486
3,973,750,639,613,307,470752,967,486.8169597
3,1069,758,652,587,311,537642,911,590.1668496
3,1243,862,656,505,167,636260,986,645.2941176
3,912,620,424,416,199,242424,464,522.4655172
3,543,170,0,0,0,0,0,0
3,1175,965,814,667,254,347172,868,399.9677419
3,1086,819,700,672,208,226215,780,290.0192308
3,1350,965,738,620,329,265680,1297,204.8419429
3,1209,1007,788,583,280,760762,1090,697.946789
3,1266,973,757,621,248,581343,791,734.9469027
3,922,676,421,307,138,215556,840,256.6142857
3,436,115,0,0,0,0,0,0
3,1182,823,684,568,307,232704,939,247.8210863
3,1169,935,636,496,203,218270,967,225.7187177
3,1101,701,597,478,258,518760,951,545.488959
3,1216,820,711,498,274,374990,892,420.3923767
3,1238,982,823,823,247,800984,1538,520.7958388
3,512,174,0,0,0,0,0,0
3,346,141,0,0,0,0,0,0
3,1425,1147,1005,844,304,879255,1022,860.3277886
3,1560,1208,940,893,500,1084930,1025,1058.468293
3,1512,1145,892,651,208,431084,1503,286.8157019
3,1337,989,832,832,250,314808,1560,201.8
3,1350,977,840,798,359,865737,1652,524.0538741
3,1032,752,477,377,132,356840,711,501.8846695
3,492,196,0,0,0,0,0,0
3,1377,1074,831,756,287,622909,1307,476.5944912
3,1474,1093,879,782,282,1036252,1731,598.6435586
